GeoAreaName,TimePeriod,Indicator,Value,SDG,Region
Myanmar,2013,Prevalence of Undernourishment (%),42.12,SDG 2,South East Asia
Myanmar,2014,Prevalence of Undernourishment (%),38.85,SDG 2,South East Asia
Myanmar,2015,Prevalence of Undernourishment (%),41.7,SDG 2,South East Asia
Myanmar,2016,Prevalence of Undernourishment (%),39.18,SDG 2,South East Asia
Myanmar,2017,Prevalence of Undernourishment (%),36.63,SDG 2,South East Asia
Myanmar,2018,Prevalence of Undernourishment (%),39.8,SDG 2,South East Asia
Myanmar,2019,Prevalence of Undernourishment (%),34.85,SDG 2,South East Asia
Myanmar,2020,Prevalence of Undernourishment (%),36.07,SDG 2,South East Asia
Myanmar,2021,Prevalence of Undernourishment (%),34.61,SDG 2,South East Asia
Myanmar,2022,Prevalence of Undernourishment (%),35.31,SDG 2,South East Asia
Myanmar,2023,Prevalence of Undernourishment (%),34.9,SDG 2,South East Asia
Myanmar,2024,Prevalence of Undernourishment (%),31.81,SDG 2,South East Asia
Myanmar,2000,Stunting in Children < 5 Years (%),49.83,SDG 2,South East Asia
Myanmar,2001,Stunting in Children < 5 Years (%),50.85,SDG 2,South East Asia
Myanmar,2002,Stunting in Children < 5 Years (%),48.34,SDG 2,South East Asia
Myanmar,2003,Stunting in Children < 5 Years (%),51.58,SDG 2,South East Asia
Myanmar,2004,Stunting in Children < 5 Years (%),47.96,SDG 2,South East Asia
Myanmar,2005,Stunting in Children < 5 Years (%),46.41,SDG 2,South East Asia
Myanmar,2006,Stunting in Children < 5 Years (%),46.44,SDG 2,South East Asia
Myanmar,2007,Stunting in Children < 5 Years (%),43.34,SDG 2,South East Asia
Myanmar,2008,Stunting in Children < 5 Years (%),43.1,SDG 2,South East Asia
Myanmar,2009,Stunting in Children < 5 Years (%),45.56,SDG 2,South East Asia
Myanmar,2010,Stunting in Children < 5 Years (%),41.97,SDG 2,South East Asia
Myanmar,2011,Stunting in Children < 5 Years (%),40.59,SDG 2,South East Asia
Myanmar,2012,Stunting in Children < 5 Years (%),42.16,SDG 2,South East Asia
Myanmar,2013,Stunting in Children < 5 Years (%),42.34,SDG 2,South East Asia
Myanmar,2014,Stunting in Children < 5 Years (%),40.84,SDG 2,South East Asia
Myanmar,2015,Stunting in Children < 5 Years (%),40.45,SDG 2,South East Asia
Myanmar,2016,Stunting in Children < 5 Years (%),37.02,SDG 2,South East Asia
Myanmar,2017,Stunting in Children < 5 Years (%),35.23,SDG 2,South East Asia
Myanmar,2018,Stunting in Children < 5 Years (%),38.81,SDG 2,South East Asia
Myanmar,2019,Stunting in Children < 5 Years (%),35.28,SDG 2,South East Asia
Myanmar,2020,Stunting in Children < 5 Years (%),34.58,SDG 2,South East Asia
Myanmar,2021,Stunting in Children < 5 Years (%),36.15,SDG 2,South East Asia
Myanmar,2022,Stunting in Children < 5 Years (%),34.19,SDG 2,South East Asia
Myanmar,2023,Stunting in Children < 5 Years (%),33.24,SDG 2,South East Asia
Myanmar,2024,Stunting in Children < 5 Years (%),35.01,SDG 2,South East Asia
Myanmar,2000,Maternal Mortality Ratio (per 100k births),49.99,SDG 3,South East Asia
Myanmar,2001,Maternal Mortality Ratio (per 100k births),51.55,SDG 3,South East Asia
Myanmar,2002,Maternal Mortality Ratio (per 100k births),49.44,SDG 3,South East Asia
Myanmar,2003,Maternal Mortality Ratio (per 100k births),48.96,SDG 3,South East Asia
Myanmar,2004,Maternal Mortality Ratio (per 100k births),50.05,SDG 3,South East Asia
Myanmar,2005,Maternal Mortality Ratio (per 100k births),47.72,SDG 3,South East Asia
Myanmar,2006,Maternal Mortality Ratio (per 100k births),46.97,SDG 3,South East Asia
Myanmar,2007,Maternal Mortality Ratio (per 100k births),46.97,SDG 3,South East Asia
Myanmar,2008,Maternal Mortality Ratio (per 100k births),44.01,SDG 3,South East Asia
Myanmar,2009,Maternal Mortality Ratio (per 100k births),42.5,SDG 3,South East Asia
Myanmar,2010,Maternal Mortality Ratio (per 100k births),41.39,SDG 3,South East Asia
Myanmar,2011,Maternal Mortality Ratio (per 100k births),39.21,SDG 3,South East Asia
Myanmar,2012,Maternal Mortality Ratio (per 100k births),44.44,SDG 3,South East Asia
Myanmar,2013,Maternal Mortality Ratio (per 100k births),38.9,SDG 3,South East Asia
Myanmar,2014,Maternal Mortality Ratio (per 100k births),39.43,SDG 3,South East Asia
Myanmar,2015,Maternal Mortality Ratio (per 100k births),38.54,SDG 3,South East Asia
Myanmar,2016,Maternal Mortality Ratio (per 100k births),38.62,SDG 3,South East Asia
Myanmar,2017,Maternal Mortality Ratio (per 100k births),38.58,SDG 3,South East Asia
Myanmar,2018,Maternal Mortality Ratio (per 100k births),37.85,SDG 3,South East Asia
Myanmar,2019,Maternal Mortality Ratio (per 100k births),34.88,SDG 3,South East Asia
Myanmar,2020,Maternal Mortality Ratio (per 100k births),34.71,SDG 3,South East Asia
Myanmar,2021,Maternal Mortality Ratio (per 100k births),34.58,SDG 3,South East Asia
Myanmar,2022,Maternal Mortality Ratio (per 100k births),32.99,SDG 3,South East Asia
Myanmar,2023,Maternal Mortality Ratio (per 100k births),34.97,SDG 3,South East Asia
Myanmar,2024,Maternal Mortality Ratio (per 100k births),32.5,SDG 3,South East Asia
Myanmar,2000,"Under-5 Mortality Rate (per 1,000 live births)",52.06,SDG 3,South East Asia
Myanmar,2001,"Under-5 Mortality Rate (per 1,000 live births)",51.15,SDG 3,South East Asia
Myanmar,2002,"Under-5 Mortality Rate (per 1,000 live births)",51.12,SDG 3,South East Asia
Myanmar,2003,"Under-5 Mortality Rate (per 1,000 live births)",48.83,SDG 3,South East Asia
Myanmar,2004,"Under-5 Mortality Rate (per 1,000 live births)",45.81,SDG 3,South East Asia
Myanmar,2005,"Under-5 Mortality Rate (per 1,000 live births)",47.56,SDG 3,South East Asia
Myanmar,2006,"Under-5 Mortality Rate (per 1,000 live births)",45.18,SDG 3,South East Asia
Myanmar,2007,"Under-5 Mortality Rate (per 1,000 live births)",44.57,SDG 3,South East Asia
Myanmar,2008,"Under-5 Mortality Rate (per 1,000 live births)",45.44,SDG 3,South East Asia
Myanmar,2009,"Under-5 Mortality Rate (per 1,000 live births)",45.62,SDG 3,South East Asia
Myanmar,2010,"Under-5 Mortality Rate (per 1,000 live births)",42.99,SDG 3,South East Asia
Myanmar,2011,"Under-5 Mortality Rate (per 1,000 live births)",42.62,SDG 3,South East Asia
Myanmar,2012,"Under-5 Mortality Rate (per 1,000 live births)",43.91,SDG 3,South East Asia
Myanmar,2013,"Under-5 Mortality Rate (per 1,000 live births)",40.92,SDG 3,South East Asia
Myanmar,2014,"Under-5 Mortality Rate (per 1,000 live births)",43.66,SDG 3,South East Asia
Myanmar,2015,"Under-5 Mortality Rate (per 1,000 live births)",39.81,SDG 3,South East Asia
Myanmar,2016,"Under-5 Mortality Rate (per 1,000 live births)",35.52,SDG 3,South East Asia
Myanmar,2017,"Under-5 Mortality Rate (per 1,000 live births)",38.49,SDG 3,South East Asia
Myanmar,2018,"Under-5 Mortality Rate (per 1,000 live births)",37.13,SDG 3,South East Asia
Myanmar,2019,"Under-5 Mortality Rate (per 1,000 live births)",37.69,SDG 3,South East Asia
Myanmar,2020,"Under-5 Mortality Rate (per 1,000 live births)",35.97,SDG 3,South East Asia
Myanmar,2021,"Under-5 Mortality Rate (per 1,000 live births)",33.95,SDG 3,South East Asia
Myanmar,2022,"Under-5 Mortality Rate (per 1,000 live births)",31.52,SDG 3,South East Asia
Myanmar,2023,"Under-5 Mortality Rate (per 1,000 live births)",32.25,SDG 3,South East Asia
Myanmar,2024,"Under-5 Mortality Rate (per 1,000 live births)",30.48,SDG 3,South East Asia
Myanmar,2000,Safely Managed Drinking Water (%),60.09,SDG 6,South East Asia
Myanmar,2001,Safely Managed Drinking Water (%),62.64,SDG 6,South East Asia
Myanmar,2002,Safely Managed Drinking Water (%),65.06,SDG 6,South East Asia
Myanmar,2003,Safely Managed Drinking Water (%),63.95,SDG 6,South East Asia
Myanmar,2004,Safely Managed Drinking Water (%),62.37,SDG 6,South East Asia
Myanmar,2005,Safely Managed Drinking Water (%),65.63,SDG 6,South East Asia
Myanmar,2006,Safely Managed Drinking Water (%),67.55,SDG 6,South East Asia
Myanmar,2007,Safely Managed Drinking Water (%),65.64,SDG 6,South East Asia
Myanmar,2008,Safely Managed Drinking Water (%),67.16,SDG 6,South East Asia
Myanmar,2009,Safely Managed Drinking Water (%),68.18,SDG 6,South East Asia
Myanmar,2010,Safely Managed Drinking Water (%),67.78,SDG 6,South East Asia
Myanmar,2011,Safely Managed Drinking Water (%),70.73,SDG 6,South East Asia
Myanmar,2012,Safely Managed Drinking Water (%),70.38,SDG 6,South East Asia
Myanmar,2013,Safely Managed Drinking Water (%),71.99,SDG 6,South East Asia
Myanmar,2014,Safely Managed Drinking Water (%),70.83,SDG 6,South East Asia
Myanmar,2015,Safely Managed Drinking Water (%),72.3,SDG 6,South East Asia
Myanmar,2016,Safely Managed Drinking Water (%),74.84,SDG 6,South East Asia
Myanmar,2017,Safely Managed Drinking Water (%),74.0,SDG 6,South East Asia
Myanmar,2018,Safely Managed Drinking Water (%),77.95,SDG 6,South East Asia
Myanmar,2019,Safely Managed Drinking Water (%),75.56,SDG 6,South East Asia
Myanmar,2020,Safely Managed Drinking Water (%),77.3,SDG 6,South East Asia
Myanmar,2021,Safely Managed Drinking Water (%),79.16,SDG 6,South East Asia
Myanmar,2022,Safely Managed Drinking Water (%),76.43,SDG 6,South East Asia
Myanmar,2023,Safely Managed Drinking Water (%),76.72,SDG 6,South East Asia
Myanmar,2024,Safely Managed Drinking Water (%),77.87,SDG 6,South East Asia
Myanmar,2000,Open Defecation Practice (%),52.85,SDG 6,South East Asia
Myanmar,2001,Open Defecation Practice (%),49.33,SDG 6,South East Asia
Myanmar,2002,Open Defecation Practice (%),53.2,SDG 6,South East Asia
Myanmar,2003,Open Defecation Practice (%),47.71,SDG 6,South East Asia
Myanmar,2004,Open Defecation Practice (%),48.04,SDG 6,South East Asia
Myanmar,2005,Open Defecation Practice (%),49.27,SDG 6,South East Asia
Myanmar,2006,Open Defecation Practice (%),49.17,SDG 6,South East Asia
Myanmar,2007,Open Defecation Practice (%),48.45,SDG 6,South East Asia
Myanmar,2008,Open Defecation Practice (%),46.37,SDG 6,South East Asia
Myanmar,2009,Open Defecation Practice (%),45.3,SDG 6,South East Asia
Myanmar,2010,Open Defecation Practice (%),43.85,SDG 6,South East Asia
Myanmar,2011,Open Defecation Practice (%),43.33,SDG 6,South East Asia
Myanmar,2012,Open Defecation Practice (%),40.53,SDG 6,South East Asia
Myanmar,2013,Open Defecation Practice (%),39.33,SDG 6,South East Asia
Myanmar,2014,Open Defecation Practice (%),39.75,SDG 6,South East Asia
Myanmar,2015,Open Defecation Practice (%),38.7,SDG 6,South East Asia
Myanmar,2016,Open Defecation Practice (%),37.48,SDG 6,South East Asia
Myanmar,2017,Open Defecation Practice (%),38.4,SDG 6,South East Asia
Myanmar,2018,Open Defecation Practice (%),37.99,SDG 6,South East Asia
Myanmar,2019,Open Defecation Practice (%),35.89,SDG 6,South East Asia
Myanmar,2020,Open Defecation Practice (%),37.18,SDG 6,South East Asia
Myanmar,2021,Open Defecation Practice (%),32.45,SDG 6,South East Asia
Myanmar,2022,Open Defecation Practice (%),33.07,SDG 6,South East Asia
Myanmar,2023,Open Defecation Practice (%),31.48,SDG 6,South East Asia
Myanmar,2024,Open Defecation Practice (%),28.96,SDG 6,South East Asia
Malaysia,2000,Prevalence of Undernourishment (%),42.49,SDG 2,South East Asia
Malaysia,2001,Prevalence of Undernourishment (%),38.92,SDG 2,South East Asia
Malaysia,2002,Prevalence of Undernourishment (%),40.46,SDG 2,South East Asia
Malaysia,2003,Prevalence of Undernourishment (%),40.24,SDG 2,South East Asia
Malaysia,2004,Prevalence of Undernourishment (%),41.36,SDG 2,South East Asia
Malaysia,2005,Prevalence of Undernourishment (%),36.16,SDG 2,South East Asia
Malaysia,2006,Prevalence of Undernourishment (%),36.45,SDG 2,South East Asia
Malaysia,2007,Prevalence of Undernourishment (%),36.56,SDG 2,South East Asia
Malaysia,2008,Prevalence of Undernourishment (%),37.09,SDG 2,South East Asia
Malaysia,2009,Prevalence of Undernourishment (%),34.12,SDG 2,South East Asia
Malaysia,2010,Prevalence of Undernourishment (%),35.57,SDG 2,South East Asia
Malaysia,2011,Prevalence of Undernourishment (%),30.07,SDG 2,South East Asia
Malaysia,2012,Prevalence of Undernourishment (%),30.29,SDG 2,South East Asia
Malaysia,2013,Prevalence of Undernourishment (%),31.89,SDG 2,South East Asia
Malaysia,2014,Prevalence of Undernourishment (%),28.46,SDG 2,South East Asia
Malaysia,2015,Prevalence of Undernourishment (%),28.01,SDG 2,South East Asia
Malaysia,2016,Prevalence of Undernourishment (%),28.18,SDG 2,South East Asia
Malaysia,2017,Prevalence of Undernourishment (%),29.33,SDG 2,South East Asia
Malaysia,2018,Prevalence of Undernourishment (%),24.53,SDG 2,South East Asia
Malaysia,2019,Prevalence of Undernourishment (%),26.83,SDG 2,South East Asia
Malaysia,2020,Prevalence of Undernourishment (%),27.32,SDG 2,South East Asia
Malaysia,2021,Prevalence of Undernourishment (%),24.68,SDG 2,South East Asia
Malaysia,2022,Prevalence of Undernourishment (%),23.62,SDG 2,South East Asia
Malaysia,2023,Prevalence of Undernourishment (%),23.97,SDG 2,South East Asia
Malaysia,2024,Prevalence of Undernourishment (%),22.28,SDG 2,South East Asia
Malaysia,2000,Stunting in Children < 5 Years (%),43.86,SDG 2,South East Asia
Malaysia,2001,Stunting in Children < 5 Years (%),39.3,SDG 2,South East Asia
Malaysia,2002,Stunting in Children < 5 Years (%),40.09,SDG 2,South East Asia
Malaysia,2003,Stunting in Children < 5 Years (%),39.68,SDG 2,South East Asia
Malaysia,2004,Stunting in Children < 5 Years (%),38.0,SDG 2,South East Asia
Malaysia,2005,Stunting in Children < 5 Years (%),33.47,SDG 2,South East Asia
Malaysia,2006,Stunting in Children < 5 Years (%),36.73,SDG 2,South East Asia
Malaysia,2007,Stunting in Children < 5 Years (%),37.52,SDG 2,South East Asia
Malaysia,2008,Stunting in Children < 5 Years (%),36.54,SDG 2,South East Asia
Malaysia,2009,Stunting in Children < 5 Years (%),35.1,SDG 2,South East Asia
Malaysia,2010,Stunting in Children < 5 Years (%),32.13,SDG 2,South East Asia
Malaysia,2011,Stunting in Children < 5 Years (%),33.56,SDG 2,South East Asia
Malaysia,2012,Stunting in Children < 5 Years (%),31.31,SDG 2,South East Asia
Malaysia,2013,Stunting in Children < 5 Years (%),31.9,SDG 2,South East Asia
Malaysia,2014,Stunting in Children < 5 Years (%),30.75,SDG 2,South East Asia
Malaysia,2015,Stunting in Children < 5 Years (%),28.31,SDG 2,South East Asia
Malaysia,2016,Stunting in Children < 5 Years (%),27.63,SDG 2,South East Asia
Malaysia,2017,Stunting in Children < 5 Years (%),28.7,SDG 2,South East Asia
Malaysia,2018,Stunting in Children < 5 Years (%),27.04,SDG 2,South East Asia
Malaysia,2019,Stunting in Children < 5 Years (%),25.31,SDG 2,South East Asia
Malaysia,2020,Stunting in Children < 5 Years (%),24.39,SDG 2,South East Asia
Malaysia,2021,Stunting in Children < 5 Years (%),24.52,SDG 2,South East Asia
Malaysia,2022,Stunting in Children < 5 Years (%),26.52,SDG 2,South East Asia
Malaysia,2023,Stunting in Children < 5 Years (%),22.58,SDG 2,South East Asia
Malaysia,2024,Stunting in Children < 5 Years (%),22.55,SDG 2,South East Asia
Malaysia,2000,Maternal Mortality Ratio (per 100k births),41.92,SDG 3,South East Asia
Malaysia,2001,Maternal Mortality Ratio (per 100k births),39.28,SDG 3,South East Asia
Malaysia,2002,Maternal Mortality Ratio (per 100k births),37.53,SDG 3,South East Asia
Malaysia,2003,Maternal Mortality Ratio (per 100k births),37.83,SDG 3,South East Asia
Malaysia,2004,Maternal Mortality Ratio (per 100k births),38.94,SDG 3,South East Asia
Malaysia,2005,Maternal Mortality Ratio (per 100k births),37.9,SDG 3,South East Asia
Malaysia,2006,Maternal Mortality Ratio (per 100k births),38.03,SDG 3,South East Asia
Malaysia,2007,Maternal Mortality Ratio (per 100k births),36.32,SDG 3,South East Asia
Malaysia,2008,Maternal Mortality Ratio (per 100k births),35.21,SDG 3,South East Asia
Malaysia,2009,Maternal Mortality Ratio (per 100k births),33.67,SDG 3,South East Asia
Malaysia,2010,Maternal Mortality Ratio (per 100k births),35.1,SDG 3,South East Asia
Malaysia,2011,Maternal Mortality Ratio (per 100k births),31.59,SDG 3,South East Asia
Malaysia,2012,Maternal Mortality Ratio (per 100k births),30.51,SDG 3,South East Asia
Malaysia,2013,Maternal Mortality Ratio (per 100k births),32.22,SDG 3,South East Asia
Malaysia,2014,Maternal Mortality Ratio (per 100k births),28.57,SDG 3,South East Asia
Malaysia,2015,Maternal Mortality Ratio (per 100k births),33.39,SDG 3,South East Asia
Malaysia,2016,Maternal Mortality Ratio (per 100k births),29.09,SDG 3,South East Asia
Malaysia,2017,Maternal Mortality Ratio (per 100k births),28.69,SDG 3,South East Asia
Malaysia,2018,Maternal Mortality Ratio (per 100k births),26.16,SDG 3,South East Asia
Malaysia,2019,Maternal Mortality Ratio (per 100k births),26.1,SDG 3,South East Asia
Malaysia,2020,Maternal Mortality Ratio (per 100k births),25.13,SDG 3,South East Asia
Malaysia,2021,Maternal Mortality Ratio (per 100k births),24.16,SDG 3,South East Asia
Malaysia,2022,Maternal Mortality Ratio (per 100k births),25.12,SDG 3,South East Asia
Malaysia,2023,Maternal Mortality Ratio (per 100k births),22.7,SDG 3,South East Asia
Malaysia,2024,Maternal Mortality Ratio (per 100k births),24.1,SDG 3,South East Asia
Malaysia,2000,"Under-5 Mortality Rate (per 1,000 live births)",45.77,SDG 3,South East Asia
Malaysia,2001,"Under-5 Mortality Rate (per 1,000 live births)",40.53,SDG 3,South East Asia
Malaysia,2002,"Under-5 Mortality Rate (per 1,000 live births)",40.4,SDG 3,South East Asia
Malaysia,2003,"Under-5 Mortality Rate (per 1,000 live births)",39.94,SDG 3,South East Asia
Malaysia,2004,"Under-5 Mortality Rate (per 1,000 live births)",41.29,SDG 3,South East Asia
Malaysia,2005,"Under-5 Mortality Rate (per 1,000 live births)",37.65,SDG 3,South East Asia
Malaysia,2006,"Under-5 Mortality Rate (per 1,000 live births)",35.73,SDG 3,South East Asia
Malaysia,2007,"Under-5 Mortality Rate (per 1,000 live births)",34.27,SDG 3,South East Asia
Malaysia,2008,"Under-5 Mortality Rate (per 1,000 live births)",35.29,SDG 3,South East Asia
Malaysia,2009,"Under-5 Mortality Rate (per 1,000 live births)",33.9,SDG 3,South East Asia
Malaysia,2010,"Under-5 Mortality Rate (per 1,000 live births)",36.79,SDG 3,South East Asia
Malaysia,2011,"Under-5 Mortality Rate (per 1,000 live births)",35.63,SDG 3,South East Asia
Malaysia,2012,"Under-5 Mortality Rate (per 1,000 live births)",30.62,SDG 3,South East Asia
Malaysia,2013,"Under-5 Mortality Rate (per 1,000 live births)",30.31,SDG 3,South East Asia
Malaysia,2014,"Under-5 Mortality Rate (per 1,000 live births)",30.68,SDG 3,South East Asia
Malaysia,2015,"Under-5 Mortality Rate (per 1,000 live births)",31.87,SDG 3,South East Asia
Malaysia,2016,"Under-5 Mortality Rate (per 1,000 live births)",29.06,SDG 3,South East Asia
Malaysia,2017,"Under-5 Mortality Rate (per 1,000 live births)",27.2,SDG 3,South East Asia
Malaysia,2018,"Under-5 Mortality Rate (per 1,000 live births)",27.28,SDG 3,South East Asia
Malaysia,2019,"Under-5 Mortality Rate (per 1,000 live births)",25.63,SDG 3,South East Asia
Malaysia,2020,"Under-5 Mortality Rate (per 1,000 live births)",26.68,SDG 3,South East Asia
Malaysia,2021,"Under-5 Mortality Rate (per 1,000 live births)",23.91,SDG 3,South East Asia
Malaysia,2022,"Under-5 Mortality Rate (per 1,000 live births)",23.41,SDG 3,South East Asia
Malaysia,2023,"Under-5 Mortality Rate (per 1,000 live births)",25.11,SDG 3,South East Asia
Malaysia,2024,"Under-5 Mortality Rate (per 1,000 live births)",21.42,SDG 3,South East Asia
Malaysia,2000,Safely Managed Drinking Water (%),49.6,SDG 6,South East Asia
Malaysia,2001,Safely Managed Drinking Water (%),52.71,SDG 6,South East Asia
Malaysia,2002,Safely Managed Drinking Water (%),52.83,SDG 6,South East Asia
Malaysia,2003,Safely Managed Drinking Water (%),54.94,SDG 6,South East Asia
Malaysia,2004,Safely Managed Drinking Water (%),55.45,SDG 6,South East Asia
Malaysia,2005,Safely Managed Drinking Water (%),55.72,SDG 6,South East Asia
Malaysia,2006,Safely Managed Drinking Water (%),56.48,SDG 6,South East Asia
Malaysia,2007,Safely Managed Drinking Water (%),56.27,SDG 6,South East Asia
Malaysia,2008,Safely Managed Drinking Water (%),58.3,SDG 6,South East Asia
Malaysia,2009,Safely Managed Drinking Water (%),60.29,SDG 6,South East Asia
Malaysia,2010,Safely Managed Drinking Water (%),58.31,SDG 6,South East Asia
Malaysia,2011,Safely Managed Drinking Water (%),60.56,SDG 6,South East Asia
Malaysia,2012,Safely Managed Drinking Water (%),62.93,SDG 6,South East Asia
Malaysia,2013,Safely Managed Drinking Water (%),62.93,SDG 6,South East Asia
Malaysia,2014,Safely Managed Drinking Water (%),64.94,SDG 6,South East Asia
Malaysia,2015,Safely Managed Drinking Water (%),62.92,SDG 6,South East Asia
Malaysia,2016,Safely Managed Drinking Water (%),61.83,SDG 6,South East Asia
Malaysia,2017,Safely Managed Drinking Water (%),65.67,SDG 6,South East Asia
Malaysia,2018,Safely Managed Drinking Water (%),66.72,SDG 6,South East Asia
Malaysia,2019,Safely Managed Drinking Water (%),69.02,SDG 6,South East Asia
Malaysia,2020,Safely Managed Drinking Water (%),69.55,SDG 6,South East Asia
Malaysia,2021,Safely Managed Drinking Water (%),69.38,SDG 6,South East Asia
Malaysia,2022,Safely Managed Drinking Water (%),70.52,SDG 6,South East Asia
Malaysia,2023,Safely Managed Drinking Water (%),69.88,SDG 6,South East Asia
Malaysia,2024,Safely Managed Drinking Water (%),69.14,SDG 6,South East Asia
Malaysia,2000,Open Defecation Practice (%),41.95,SDG 6,South East Asia
Malaysia,2001,Open Defecation Practice (%),42.45,SDG 6,South East Asia
Malaysia,2002,Open Defecation Practice (%),41.16,SDG 6,South East Asia
Malaysia,2003,Open Defecation Practice (%),40.62,SDG 6,South East Asia
Malaysia,2004,Open Defecation Practice (%),37.93,SDG 6,South East Asia
Malaysia,2005,Open Defecation Practice (%),37.37,SDG 6,South East Asia
Malaysia,2006,Open Defecation Practice (%),37.7,SDG 6,South East Asia
Malaysia,2007,Open Defecation Practice (%),35.35,SDG 6,South East Asia
Malaysia,2008,Open Defecation Practice (%),34.6,SDG 6,South East Asia
Malaysia,2009,Open Defecation Practice (%),35.02,SDG 6,South East Asia
Malaysia,2010,Open Defecation Practice (%),34.91,SDG 6,South East Asia
Malaysia,2011,Open Defecation Practice (%),32.67,SDG 6,South East Asia
Malaysia,2012,Open Defecation Practice (%),30.43,SDG 6,South East Asia
Malaysia,2013,Open Defecation Practice (%),30.27,SDG 6,South East Asia
Malaysia,2014,Open Defecation Practice (%),30.88,SDG 6,South East Asia
Malaysia,2015,Open Defecation Practice (%),30.06,SDG 6,South East Asia
Malaysia,2016,Open Defecation Practice (%),29.33,SDG 6,South East Asia
Malaysia,2017,Open Defecation Practice (%),28.95,SDG 6,South East Asia
Malaysia,2018,Open Defecation Practice (%),27.38,SDG 6,South East Asia
Malaysia,2019,Open Defecation Practice (%),26.97,SDG 6,South East Asia
Malaysia,2020,Open Defecation Practice (%),25.7,SDG 6,South East Asia
Malaysia,2021,Open Defecation Practice (%),26.7,SDG 6,South East Asia
Malaysia,2022,Open Defecation Practice (%),26.32,SDG 6,South East Asia
Malaysia,2023,Open Defecation Practice (%),21.59,SDG 6,South East Asia
Malaysia,2024,Open Defecation Practice (%),22.19,SDG 6,South East Asia
Philippines,2000,Prevalence of Undernourishment (%),42.03,SDG 2,South East Asia
Philippines,2001,Prevalence of Undernourishment (%),43.34,SDG 2,South East Asia
Philippines,2002,Prevalence of Undernourishment (%),39.52,SDG 2,South East Asia
Philippines,2003,Prevalence of Undernourishment (%),38.34,SDG 2,South East Asia
Philippines,2004,Prevalence of Undernourishment (%),37.34,SDG 2,South East Asia
Philippines,2005,Prevalence of Undernourishment (%),35.72,SDG 2,South East Asia
Philippines,2006,Prevalence of Undernourishment (%),35.96,SDG 2,South East Asia
Philippines,2007,Prevalence of Undernourishment (%),34.21,SDG 2,South East Asia
Philippines,2008,Prevalence of Undernourishment (%),34.1,SDG 2,South East Asia
Philippines,2009,Prevalence of Undernourishment (%),35.03,SDG 2,South East Asia
Philippines,2010,Prevalence of Undernourishment (%),30.74,SDG 2,South East Asia
Philippines,2011,Prevalence of Undernourishment (%),33.16,SDG 2,South East Asia
Philippines,2012,Prevalence of Undernourishment (%),32.63,SDG 2,South East Asia
Philippines,2013,Prevalence of Undernourishment (%),29.68,SDG 2,South East Asia
Philippines,2014,Prevalence of Undernourishment (%),25.87,SDG 2,South East Asia
Philippines,2015,Prevalence of Undernourishment (%),27.34,SDG 2,South East Asia
Philippines,2016,Prevalence of Undernourishment (%),29.4,SDG 2,South East Asia
Philippines,2017,Prevalence of Undernourishment (%),26.62,SDG 2,South East Asia
Philippines,2018,Prevalence of Undernourishment (%),24.35,SDG 2,South East Asia
Philippines,2019,Prevalence of Undernourishment (%),24.29,SDG 2,South East Asia
Philippines,2020,Prevalence of Undernourishment (%),25.51,SDG 2,South East Asia
Philippines,2021,Prevalence of Undernourishment (%),24.27,SDG 2,South East Asia
Philippines,2022,Prevalence of Undernourishment (%),22.29,SDG 2,South East Asia
Philippines,2023,Prevalence of Undernourishment (%),21.3,SDG 2,South East Asia
Philippines,2024,Prevalence of Undernourishment (%),20.46,SDG 2,South East Asia
Philippines,2000,Stunting in Children < 5 Years (%),38.87,SDG 2,South East Asia
Philippines,2001,Stunting in Children < 5 Years (%),41.88,SDG 2,South East Asia
Philippines,2002,Stunting in Children < 5 Years (%),38.17,SDG 2,South East Asia
Philippines,2003,Stunting in Children < 5 Years (%),39.68,SDG 2,South East Asia
Philippines,2004,Stunting in Children < 5 Years (%),39.33,SDG 2,South East Asia
Philippines,2005,Stunting in Children < 5 Years (%),37.75,SDG 2,South East Asia
Philippines,2006,Stunting in Children < 5 Years (%),34.8,SDG 2,South East Asia
Philippines,2007,Stunting in Children < 5 Years (%),35.26,SDG 2,South East Asia
Philippines,2008,Stunting in Children < 5 Years (%),33.82,SDG 2,South East Asia
Philippines,2009,Stunting in Children < 5 Years (%),31.7,SDG 2,South East Asia
Philippines,2010,Stunting in Children < 5 Years (%),32.74,SDG 2,South East Asia
Philippines,2011,Stunting in Children < 5 Years (%),29.68,SDG 2,South East Asia
Philippines,2012,Stunting in Children < 5 Years (%),32.43,SDG 2,South East Asia
Philippines,2013,Stunting in Children < 5 Years (%),29.16,SDG 2,South East Asia
Philippines,2014,Stunting in Children < 5 Years (%),29.35,SDG 2,South East Asia
Philippines,2015,Stunting in Children < 5 Years (%),28.68,SDG 2,South East Asia
Philippines,2016,Stunting in Children < 5 Years (%),27.06,SDG 2,South East Asia
Philippines,2017,Stunting in Children < 5 Years (%),27.53,SDG 2,South East Asia
Philippines,2018,Stunting in Children < 5 Years (%),25.14,SDG 2,South East Asia
Philippines,2019,Stunting in Children < 5 Years (%),26.36,SDG 2,South East Asia
Philippines,2020,Stunting in Children < 5 Years (%),22.23,SDG 2,South East Asia
Philippines,2021,Stunting in Children < 5 Years (%),23.64,SDG 2,South East Asia
Philippines,2022,Stunting in Children < 5 Years (%),25.56,SDG 2,South East Asia
Philippines,2023,Stunting in Children < 5 Years (%),20.35,SDG 2,South East Asia
