Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,UpperBound,LowerBound,Source,FootNote,Age,Location,Nature,Observation Status,Reporting Type,Sex,Units
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Bangladesh,2024,37.32049942,2024,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Bhutan,2015,46.97441483,2015,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Bhutan,2016,47.22272491,2016,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Bhutan,2017,47.45388412,2017,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Bhutan,2018,47.66819382,2018,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Bhutan,2019,47.86595154,2019,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Bhutan,2020,48.04760361,2020,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Bhutan,2021,48.21342468,2021,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Bhutan,2022,48.62485123,2022,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Bhutan,2023,49.05498886,2023,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Bhutan,2024,49.48108673,2024,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Myanmar,2015,60.9272995,2015,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Myanmar,2016,60.89505768,2016,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Myanmar,2017,60.8580513,2017,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Myanmar,2018,60.81572342,2018,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Myanmar,2019,60.76766586,2019,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Myanmar,2020,60.71341324,2020,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Myanmar,2021,60.6522789,2021,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Myanmar,2022,60.61475372,2022,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Myanmar,2023,60.57513428,2023,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Myanmar,2024,60.53353882,2024,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,India,2015,42.47692871,2015,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,India,2016,44.85993958,2016,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,India,2017,47.2396698,2017,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,India,2018,49.58065414,2018,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,India,2019,51.92231369,2019,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,India,2020,54.16792297,2020,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,India,2021,56.37687302,2021,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,India,2022,58.57983398,2022,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,India,2023,60.7767067,2023,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,India,2024,62.78501129,2024,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Malaysia,2015,81.12193298,2015,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Malaysia,2016,81.60575104,2016,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Malaysia,2017,82.09098816,2017,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Malaysia,2018,82.71591949,2018,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Malaysia,2019,83.40901184,2019,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Malaysia,2020,84.07388306,2020,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Malaysia,2021,84.72340393,2021,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Malaysia,2022,85.36776733,2022,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Malaysia,2023,85.57706451,2023,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Malaysia,2024,85.78634644,2024,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Nepal,2015,34.27845764,2015,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Nepal,2016,36.28828049,2016,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Nepal,2017,38.32767105,2017,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Nepal,2018,40.39636612,2018,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Nepal,2019,42.49420929,2019,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Nepal,2020,44.62091446,2020,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Nepal,2021,46.77632523,2021,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Nepal,2022,48.96007538,2022,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Nepal,2023,51.17208481,2023,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Nepal,2024,53.41194534,2024,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Philippines,2015,56.93222046,2015,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Philippines,2016,57.51623154,2016,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Philippines,2017,58.10154343,2017,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Philippines,2018,58.68736649,2018,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Philippines,2019,59.27305222,2019,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Philippines,2020,59.8578949,2020,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Philippines,2021,60.441185,2021,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Philippines,2022,61.02219009,2022,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Philippines,2023,61.60016632,2023,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Philippines,2024,62.17436218,2024,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Singapore,2015,100,2015,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Singapore,2016,100,2016,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Singapore,2017,100,2017,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Singapore,2018,100,2018,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Singapore,2019,100,2019,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Singapore,2020,100,2020,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Singapore,2021,100,2021,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Singapore,2022,100,2022,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Singapore,2023,100,2023,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Singapore,2024,100,2024,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Viet Nam,2015,40.30598068,2015,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Viet Nam,2016,40.82289505,2016,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Viet Nam,2017,41.33141327,2017,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Viet Nam,2018,41.83140182,2018,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Viet Nam,2019,42.3227272,2019,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Viet Nam,2020,42.80526352,2020,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Viet Nam,2021,43.27901077,2021,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Viet Nam,2022,43.8338623,2022,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Viet Nam,2023,44.39258957,2023,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Viet Nam,2024,45.37440491,2024,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Thailand,2015,23.53421402,2015,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Thailand,2016,23.87240982,2016,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Thailand,2017,24.2150898,2017,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Thailand,2018,24.56220627,2018,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Thailand,2019,24.91355515,2019,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Thailand,2020,25.26922226,2020,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Thailand,2021,25.62920952,2021,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Thailand,2022,25.99336243,2022,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Thailand,2023,26.36167526,2023,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
6,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",764,Thailand,2024,26.71879959,2024,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,ALLAREA,E,,G,,PERCENT
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,50,Bangladesh,2015,203.53675,2015,268.26832,156.59169,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,50,Bangladesh,2016,191.02995,2016,251.82831,146.41594,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,50,Bangladesh,2017,179.0412,2017,236.73947,137.03161,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,50,Bangladesh,2018,167.93237,2018,224.75122,127.64423,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,50,Bangladesh,2019,157.21166,2019,213.32292,118.73799,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,50,Bangladesh,2020,151.84625,2020,202.9174,114.94222,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,50,Bangladesh,2021,193.89067,2021,289.56758,136.54008,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,50,Bangladesh,2022,130.51897,2022,180.9394,95.04651,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,50,Bangladesh,2023,115.11493,2023,166.60768,82.15142,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,64,Bhutan,2015,68.35484,2015,96.14973,48.29967,MMEIG estimates available at https://www.who.int/publications/i/item/9789240108462,,,,M,,G,FEMALE,PER_100000_LIVE_BIRTHS
